track_id,track_name,track_artist,track_album_release_date,track_duration_ms,sound_danceability,sound_energy,sound_key,sound_loudness,sound_mode,sound_speechiness,sound_acousticness,sound_instrumentalness,sound_liveness,sound_valence,sound_tempo,genre_edm,genre_latin,genre_pop,genre_rnb,genre_rap,genre_rock,has_listenership
43ZeyBuql1TboyWE3ElHXj,In Time,CAZZETTE,2018-10-12,191954,0.651,0.711,3,-5.062,0,0.0378,0.111,6.13e-05,0.0488,0.425,125.089,0,0,1,0,0,0,1
2UDumaw7osnyjH7RZ2DLpB,I Am Machine,Three Days Grace,2015-03-27,200147,0.402,0.97,2,-4.538,0,0.0668,1.29e-05,2.62e-06,0.189,0.476,75.106,0,0,0,0,0,1,1
6qn9YLKt13AGvpq9jfO8py,We Found Love,Rihanna,2011-11-18,215227,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,1,0,0,0,0,0,1
2Ee22x5KHPEvrGBIx9AdOb,Justin Scott,Big K.R.I.T.,2017-10-27,240335,0.241,0.722,4,-5.161,0,0.0426,0.0145,0.001,0.306,0.142,115.869,0,0,0,1,0,0,1
04b5l1WOlEonBLK2qTZrUV,Dancewitme,Maxwell,1996-04-02,375000,0.712,0.616,11,-6.687,0,0.0464,0.16,0.435,0.039,0.698,98.094,0,0,0,1,0,0,1
0VQUyufAldw4Eitv71TPmg,Crying In The Sun,Faustix,2018-11-23,195947,0.682,0.786,11,-4.87,0,0.0477,0.214,0.0,0.12,0.664,91.042,0,0,1,0,0,0,1
7iko4woUrA2MbenSv2UaM7,Kids in Love,Mayday Parade,2009-10-05,216600,0.512,0.963,3,-2.726,1,0.0583,0.000917,0.0,0.308,0.72,135.027,0,0,1,0,0,0,1
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,2014-06-21,258987,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,0,0,1,0,0,0,1
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),Mustard,2019-06-28,180435,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,0,0,0,1,0,0,1
6cREm4bV7V79Yxdilx9HDo,Once In a While,Timeflies,2016-03-18,215160,0.786,0.687,0,-5.914,1,0.141,0.00758,0.0,0.619,0.345,105.021,0,0,1,0,0,0,1
79Jhw5xn4gGn6PZak275gg,Traicionera,Sebastian Yatra,2016-06-24,228467,0.776,0.684,11,-4.95,1,0.0511,0.134,0.0,0.254,0.658,91.003,0,1,0,0,0,0,1
5dewQ7ojISR32NAYNHFYWC,HEAVEN AND BACK,Chase Atlantic,2019-06-28,248240,0.309,0.793,10,-6.195,0,0.0774,0.0902,0.092,0.0888,0.532,193.714,0,0,1,0,0,0,1
7fkbO9RJWW0zQAtXBu5ixb,Take It To Da House (feat. The Slip N' Slide Express),Trick Daddy,2001-03-20,227107,0.934,0.759,6,-5.873,0,0.185,0.0102,0.0,0.0818,0.927,123.857,0,0,0,0,1,0,1
0edbW1OMdB98st3wPSeBBb,Way Back Home,Krys Talk,2014-09-10,227200,0.486,0.523,4,-5.842,0,0.0402,0.442,2.69e-05,0.105,0.0907,150.015,0,1,0,0,0,0,1
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,2018-06-15,203418,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,0,0,0,1,0,0,1
17UUYZ290omPaJY4wKeyHh,Me Dijeron,Ozuna,2018-08-24,170133,0.8,0.841,5,-2.817,0,0.0524,0.0273,0.0,0.291,0.798,94.023,0,1,0,0,0,0,1
7cy1bEJV6FCtDaYpsk8aG6,China Grove,The Doobie Brothers,1973,195307,0.623,0.91,9,-8.448,1,0.0384,0.319,0.000448,0.081,0.745,145.624,0,0,0,0,0,1,1
74OqjT3PMVWlZAyqUt4FgG,We Takin' Over,DJ Khaled,2007-06-12,263280,0.767,0.872,10,-4.25,0,0.0761,0.153,0.0,0.518,0.565,112.6,0,0,0,0,1,0,1
0Q4UnABWc02jPFQwzx96EJ,Bunker,Sa4,2017-11-10,137856,0.529,0.685,6,-6.34,0,0.392,0.246,0.0239,0.0761,0.644,93.055,0,0,0,0,1,0,1
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,2016-08-05,205947,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,0,0,1,0,0,0,1
1W3PmIlBplo5X5T67yLmY5,Rehén,Arcangel,2019-12-20,175447,0.76,0.682,11,-5.566,0,0.0834,0.264,2.71e-06,0.139,0.889,186.034,0,1,0,0,0,0,1
15nKLSvslk7jntDkxIdYmq,Both,Headie One,2019-08-15,213587,0.751,0.674,1,-7.101,1,0.212,0.565,0.000266,0.114,0.565,145.808,0,0,0,0,1,0,1
43qp6nkM5O7uXuuFnr7GpS,Pardon Me - Acoustic,Incubus,1999,227093,0.476,0.388,4,-8.778,1,0.0354,0.68,0.0,0.0889,0.523,139.291,0,1,0,0,0,0,1
4ORCoevo6FNLfgG6bPTO24,Fire,Hugh Graham,2019-10-30,240000,0.878,0.743,10,-5.764,1,0.304,0.1,0.612,0.58,0.117,128.02,1,0,0,0,0,0,1
311VVjCigMAhxSb47qMMjv,My Religion,Wilderlife,2019-08-23,179187,0.435,0.726,2,-6.255,1,0.0361,0.000465,0.00832,0.174,0.389,148.016,0,0,0,0,0,1,1
7AQxzmkhwBJwgSYr0qQTVf,Electric,Influence Music,2019-02-15,214038,0.638,0.875,0,-4.366,1,0.15,0.469,0.0,0.319,0.572,109.839,0,0,1,0,0,0,1
2VdmtbDiJ8K335JH45rEyp,Kiss from a Rose,Wake Me,2017-01-03,295987,0.523,0.919,0,-3.5,1,0.0419,9.41e-05,0.0,0.305,0.151,133.976,0,0,0,0,0,1,1
13REzt8iuHA4V7HXk4eIEa,Back Around,Sole Sole,2019-12-20,169180,0.666,0.823,8,-6.272,1,0.042,0.00271,0.00098,0.12,0.272,122.018,0,1,0,0,0,0,1
2EDHz4tC3pZDkxAJln2sB3,Energia,Tim Hox,2019-12-13,204772,0.806,0.811,11,-6.366,0,0.0689,0.0123,0.094,0.772,0.899,125.968,1,0,0,0,0,0,1
7iXVkTHMB42Mz9EtI90rzu,Your Love,Tom Misch,2015-08-28,254735,0.861,0.463,5,-9.22,1,0.118,0.277,0.00332,0.0599,0.261,116.038,0,0,0,1,0,0,1
7AONVEvccjm7r8hkFIfOuO,Running,Chris Viviano,2018-11-09,205714,0.59,0.815,4,-6.965,0,0.0534,0.0818,0.000128,0.208,0.351,146.833,1,0,0,0,0,0,1
1BvJmtaXsqtH438BcDPeBb,Daniel,Elton John,1973-01-22,234667,0.688,0.477,0,-11.945,1,0.029,0.38,4.93e-05,0.0864,0.897,132.071,0,0,0,0,0,1,1
3xqpBtEcrYE3jASb5hkoGV,Battle Party,Almanij,2019-05-17,132000,0.672,0.815,4,-5.643,1,0.0581,0.0203,0.794,0.0742,0.906,119.996,1,0,0,0,0,0,1
4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,Rex Orange County,2017-03-22,252231,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,0,0,0,1,0,0,1
61sQYdFNS6sEBYCyr1q5gn,I'll Make Love To You,Boyz II Men,1994-01-01,236773,0.567,0.501,2,-8.038,1,0.0241,0.0995,0.0,0.0986,0.2,142.589,0,0,0,1,0,0,1
5EAzOhzM3pEnfASMteI0Zo,"Super Sin Capa (Remix) [feat. Secreto El Famoso Bibero, Lirico En La Casa, Musicologo & Bulova]",El Super Nuevo,2018-07-18,313728,0.871,0.739,11,-6.956,1,0.0617,0.0314,3.45e-05,0.124,0.303,115.059,0,1,0,0,0,0,1
2zjGJ0dChMR0KxBZS15aqo,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,2019-06-28,174100,0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,0,0,0,1,0,0,1
4koNfLLzUZNiBhLUEV1r6A,Troublous,Zambonini,2019-10-31,137993,0.516,0.602,9,-12.051,0,0.056,0.148,0.899,0.105,0.0414,120.008,0,0,0,0,1,0,1
7rOIWUhSfjWh4E7443PYE8,I'm Real - Murder Remix,Jennifer Lopez,1999,258667,0.701,0.601,11,-7.678,0,0.153,0.197,0.0,0.0649,0.564,83.433,0,0,0,1,0,0,1
74DrA5fFoGSy4xgkZarZtP,Dream Weaver,Gary Wright,1975,256173,0.266,0.389,4,-13.682,1,0.0305,0.244,1.42e-06,0.0688,0.148,140.243,0,0,0,0,0,1,1
7MMV0p9GGiOaQaTvvjELC7,Clocks - Radio Edit,Stream,2019-10-25,185598,0.561,0.913,7,-5.362,0,0.0318,0.00987,1.7e-05,0.179,0.277,124.99,1,0,0,0,0,0,1
4fQMGlCawbTkH9yPPZ49kP,Green Onions,Booker T. & the M.G.'s,1962,176333,0.816,0.514,10,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,0,0,0,0,0,1,1
74t8ZSV8l9ifqSVZGLyMTv,Love Hate Relationship,Trapt,2013,253947,0.483,0.946,4,-5.301,1,0.133,0.00886,0.0,0.153,0.459,171.982,0,0,0,0,0,1,1
471HeGJPKw07MObixON0Um,Tabú,Pablo Alborán,2019-11-06,179775,0.748,0.808,9,-5.943,0,0.0619,0.0366,3.66e-05,0.11,0.553,99.997,0,1,0,0,0,0,1
3Ibuw6J8n0axsBfX8zMqSr,Are You with Me - Dash Berlin Radio Edit,Lost Frequencies,2015-05-15,168095,0.532,0.757,8,-3.056,1,0.0545,0.229,0.0,0.187,0.638,128.053,1,0,0,0,0,0,1
7riaXjD8Sb7xJrGV2GLaGY,A Beautiful Lie - Acoustic,Thirty Seconds To Mars,2007-01-01,221425,0.395,0.404,0,-11.561,1,0.0586,0.576,1.18e-06,0.171,0.186,154.105,0,1,0,0,0,0,1
7BpxBMNYNYguGWZZk2zOKe,Mister (feat. 21 Savage),Young Nudy,2019-04-24,174707,0.767,0.593,7,-7.903,1,0.198,0.256,0.0,0.109,0.23,142.972,0,0,0,0,1,0,1
4dmh3OPtAhbEybhGoOG9TE,Liquid Swords,GZA,1995-01-01,270800,0.798,0.624,7,-7.249,1,0.391,0.417,1.01e-05,0.34,0.347,89.02,0,0,0,0,1,0,1
3v5BOhyPrVQN7PYE6JnY7j,THURSDAY,GOT7,2019-11-04,206578,0.678,0.787,1,-4.741,0,0.0452,0.147,0.0,0.0799,0.471,158.014,0,0,1,0,0,0,1
6kN06eEOblRAuWI0xUUS91,¿Quien Tu Eres?,Bad Bunny,2018-12-23,159229,0.727,0.58,2,-6.804,0,0.136,0.185,3.58e-06,0.125,0.325,137.048,0,1,0,0,0,0,1
6WaYiQUPel70HUaCZj5eND,Scars,I Prevail,2016-10-21,229773,0.505,0.964,7,-3.673,1,0.0718,9.97e-05,2.85e-06,0.113,0.571,138.021,0,0,0,0,0,1,1
1kg8WVYDnes58GOJgwQVFR,Os Clínicos,MC Cabelinho,2019-08-09,154510,0.662,0.853,0,-4.764,1,0.445,0.291,0.0,0.116,0.524,99.626,0,0,0,0,1,0,1
4sYpT6DUbqdeDiyzHFaW85,Spanjolka,St. Viper,2008-01-01,161097,0.82,0.627,2,-5.82,1,0.212,0.129,0.0,0.125,0.721,103.046,0,0,0,1,0,0,1
0QCvWS264OiKsBtq41KBWb,Make Ü Mine,Lucky Luke,2018-06-07,218389,0.859,0.673,5,-6.212,1,0.253,0.0581,0.00989,0.556,0.23,125.033,1,0,0,0,0,0,1
4otQJBpb8okSeykALR3eCH,Something Real (with London On Da Track & Chris Brown),Summer Walker,2019-11-22,183138,0.685,0.667,8,-3.837,1,0.0365,0.0564,0.0,0.115,0.643,95.518,0,0,0,1,0,0,1
7BuHdm4lQqcyG3qTwdkxus,Aullando,Wisin & Yandel,2018-12-14,226200,0.8,0.74,10,-4.52,0,0.0479,0.184,0.0,0.0558,0.775,90.035,0,1,0,0,0,0,1
3x9AweKWYB2Q5oZy42I3zG,Estoy Contigo (Pa Dónde Nos Vamos),RYOKER,2019-12-06,197234,0.655,0.8,5,-3.347,0,0.0421,0.325,1.37e-05,0.175,0.629,94.057,0,1,0,0,0,0,1
3rwdcyPQ37SSsf1loOpux9,Surrender,Cash Cash,2014-09-16,208133,0.542,0.894,1,-2.879,1,0.0676,0.0236,0.0,0.132,0.296,127.947,1,0,0,0,0,0,1
2PnFla1dCxZuMOUvVdW6Pz,Cradles,Besomorph,2019-10-25,138000,0.521,0.637,1,-8.349,1,0.21,0.346,2.73e-05,0.113,0.433,80.023,0,0,1,0,0,0,1
6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,The Strokes,2011-03-18,235547,0.357,0.775,11,-3.364,1,0.054,0.00419,0.285,0.0676,0.589,199.853,0,0,0,0,0,1,1
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,2010-01-01,199693,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,0,0,1,0,0,0,1
1tS3YIyOAczsBzjub9PrZj,Soak Me in Bleach,The Amity Affliction,2020-01-08,225916,0.185,0.91,0,-5.283,1,0.151,0.00014,0.0,0.18,0.188,165.355,0,0,0,0,0,1,1
1O7hDH3rrF8eyLxrpeoOfb,Casanova,Levert,2010-08-29,262373,0.71,0.845,4,-3.927,0,0.0888,0.0445,1.18e-05,0.0672,0.802,92.957,0,0,0,1,0,0,1
20pJKlNIU3J1CrvhBr1kQ8,La Ocasión,DJ Luian,2018-03-16,336149,0.739,0.627,9,-6.063,0,0.128,0.293,0.0,0.477,0.251,134.045,0,0,0,0,1,0,1
0PTIaDBvHcV8PwEQYwKnln,Soy Un Jugador,Akwid,2015-02-10,262333,0.746,0.806,0,-4.523,1,0.302,0.274,0.0,0.0968,0.963,167.986,0,1,0,0,0,0,1
2BdSaGVMxZzEeJYjjrlo6n,American Woman,Lenny Kravitz,2000,261707,0.669,0.7,1,-7.971,1,0.0714,0.024,0.0,0.0782,0.6,83.989,0,0,0,0,0,1,1
0vZCG0H9KhtU7K8MEUVAoV,Tsunami,DVBBS,2013-09-02,236706,0.699,0.839,4,-5.353,0,0.0481,0.0483,0.655,0.0897,0.264,128.026,1,0,0,0,0,0,1
6sUTGZ7OuabFggXBP62tJK,Milly Rock,2milly,2015-08-17,220934,0.45,0.449,2,-12.037,1,0.156,0.00791,0.0,0.173,0.139,135.45,0,0,0,0,1,0,1
2glGP8kEfACgJdZ86kWxhN,Are You With Me - Radio Edit,Lost Frequencies,2016-10-21,138013,0.763,0.608,5,-8.1,0,0.035,0.262,2.5e-05,0.12,0.393,121.02,0,1,0,0,0,0,1
2TYlNJNjw45KdmKr5Dh2mh,Low Tide,XY&O,2016-04-22,202532,0.559,0.799,9,-5.807,0,0.0455,0.000397,0.00958,0.0609,0.367,116.975,0,0,0,1,0,0,1
1AguHaKOuggrVTebp7cZEI,Stereo Love - Radio Edit,Edward Maya,2010-01-31,184573,0.799,0.783,1,-3.896,0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,0,0,1,0,0,0,1
1lGVyEkGHUz7Pg78QGaS4a,Wanted,NOTD,2019-09-27,160998,0.693,0.674,5,-4.449,1,0.0723,0.185,0.0,0.0639,0.378,95.972,0,0,1,0,0,0,1
1jj80muEnrqByfH2omBOcZ,Quizas,Tony Dize,2006-01-01,186373,0.767,0.657,9,-5.666,1,0.0725,0.333,0.0,0.0375,0.906,89.997,0,1,0,0,0,0,1
5UAOuU3YK9xo76vtrhyDng,dancing around,flor,2019-09-06,235707,0.726,0.657,10,-7.066,0,0.0327,0.00765,0.000248,0.0975,0.629,114.996,0,0,1,0,0,0,1
5Ps6yt0FmXilnOeq1Djg9O,No Strings Attached,Swingrowers,2018-02-23,246973,0.825,0.74,10,-7.354,1,0.0327,0.298,5.21e-06,0.309,0.935,128.018,1,0,0,0,0,0,1
7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G,2019-11-07,200960,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,0,1,0,0,0,0,1
5o7ZDvfOry1MNhNLBOJulo,1000 Rounds,Pouya,2017-03-20,163371,0.825,0.761,8,-5.389,1,0.104,0.0111,0.00359,0.334,0.161,149.97,0,0,0,0,1,0,1
5CFUgwifmVBL4lrIVP2rp7,Perspective,Oatmello,2019-12-11,113684,0.573,0.512,0,-9.696,1,0.0415,0.29,0.87,0.102,0.278,152.06,0,0,0,0,1,0,1
0EFEkt29P7Icr7dO4vN6yk,Walk on the Wild Side,Lou Reed,1972-12-01,253960,0.564,0.262,0,-19.746,1,0.105,0.652,0.000204,0.0896,0.376,104.5,0,0,0,0,0,1,1
0HRSsZiisdMuUrWhzb8ewK,Bout Me (feat. Problem & Iamsu),Wiz Khalifa,2012-12-04,208627,0.799,0.826,2,-4.878,1,0.0532,0.0413,0.0,0.412,0.323,100.033,0,0,0,0,1,0,1
4AaZtoVREGSOTMzdzLoCGK,Sinner,Drowning Pool,2001-01-01,147333,0.576,0.96,4,-2.605,1,0.0759,0.000436,3.23e-05,0.0659,0.532,120.95,0,0,0,0,0,1,1
6kdM8ydQjUwkGkxCozayJy,Unbroken,Bon Jovi,2019-11-01,367440,0.229,0.671,8,-5.567,1,0.0437,0.0787,0.0,0.1,0.412,69.922,0,0,0,0,0,1,1
0vrmHPfoBadXVr2n0m1aqZ,Heaven,Avicii,2019-06-06,277262,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,0,0,1,0,0,0,1
3A7ZEigu5aHOHFs1lwfSJx,Loveless (feat. Robert James),Upchurch,2017-10-18,308245,0.606,0.549,0,-11.261,1,0.167,0.00237,0.0,0.198,0.524,176.051,0,0,0,0,1,0,1
0bDA7DSsdpay33aFYzOHKR,Times With You,ENCR,2019-12-31,266667,0.708,0.354,2,-12.075,1,0.0675,0.319,0.0,0.0744,0.239,108.059,0,1,0,0,0,0,1
2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,2018-10-05,215733,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,0,0,0,1,0,0,1
6wU8XNHA98WAzNiLqiQiru,I'm OK (feat. Shaylen),Manila Killa,2017-04-28,204076,0.665,0.595,1,-7.036,0,0.0518,0.227,0.0,0.217,0.593,96.971,0,0,1,0,0,0,1
0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,Van Halen,1978-02-10,156147,0.454,0.946,1,-5.978,0,0.13,0.0223,0.0,0.173,0.647,138.18,0,0,0,0,0,1,1
4bPrKGqQKiBmf49XB4F4H5,Let 'em Burn,Nothing More,2017-09-15,235853,0.54,0.966,10,-3.884,0,0.0637,0.000122,0.000626,0.391,0.521,94.986,0,0,0,0,0,1,1
3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,2017-02-16,220781,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,0,0,1,0,0,0,1
7xppmmRfdHDzYm2Z8tvPC0,Brownstone feat. BXRBER,Brasstracks,2017-10-20,222173,0.358,0.774,9,-4.893,1,0.335,0.048,2.38e-05,0.463,0.436,177.1,0,0,0,1,0,0,1
46FMLH8rqFGY4UOGuSSxbY,Жизнь пацанская,StaFFord63,2018-03-07,152751,0.761,0.371,1,-14.723,1,0.546,0.406,0.0,0.364,0.729,81.997,0,0,0,0,1,0,1
4s2rzq6ZpCfg5ODq0z79QG,Don't Let Me Down - W&W Remix,The Chainsmokers,2016-05-27,195093,0.431,0.877,8,-5.677,0,0.121,0.041,0.00128,0.126,0.484,159.897,1,0,0,0,0,0,1
1R1tWUfcrMiTb2DwI4xfrL,Whiskey In The Jar,Thin Lizzy,2007-01-01,343093,0.578,0.814,7,-7.856,1,0.0458,0.388,6.88e-06,0.252,0.771,127.728,0,0,0,0,0,1,1
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,1970-12-07,160133,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,0,0,0,0,0,1,1
6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - 2011 Mix,Queen,1976-12-10,296493,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,0,0,0,0,0,1,1
0wnYyajXGbkkbNLWDSVOj6,Love Poison,Pete Kingsman,2018-12-14,186893,0.596,0.859,3,-5.351,0,0.0321,0.177,2.7e-06,0.324,0.756,144.007,1,0,0,0,0,0,1
51Fjme0JiitpyXKuyQiCDo,Lalala,Y2K,2019-06-28,160627,0.843,0.391,2,-7.899,1,0.0845,0.181,0.0,0.137,0.496,129.972,0,1,0,0,0,0,1
62cYasTwBy6Y7pstdSTmHu,LoveStoned / I Think She Knows Interlude,Justin Timberlake,2006-09-13,444373,0.862,0.707,10,-6.243,0,0.0585,0.335,0.000116,0.283,0.849,121.259,0,0,0,0,1,0,1
7ahXFdM1H3hcm4cbVzQqii,All About It (GTA & Cimo Fränkel),Good Times Ahead,2018-12-14,198120,0.505,0.908,2,-5.254,1,0.0483,0.00657,0.00185,0.516,0.711,156.045,0,0,0,0,1,0,1
7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,SAINt JHN,2019-09-13,176219,0.784,0.721,8,-5.457,1,0.0506,0.0149,0.00424,0.285,0.895,121.966,0,1,0,0,0,0,1
1ckU1EhAO0Nr73QYw24SWJ,My Love Is Your Love,Whitney Houston,1998-11-17,261573,0.77,0.475,7,-9.512,1,0.159,0.0557,4.81e-06,0.0607,0.474,82.511,0,0,0,1,0,0,1
5ScnlX18hRpXLKDsjk0jt1,This Is What It Feels Like - W&W Radio Edit,Armin van Buuren,2013-05-03,206505,0.55,0.816,8,-6.559,1,0.0415,0.0014,0.00117,0.277,0.296,129.923,1,0,0,0,0,0,1
4qbiCq2xkNPyojuZFeNeqx,Jailbreak,Thin Lizzy,1976,240600,0.616,0.761,3,-9.199,1,0.126,0.196,0.0025,0.374,0.708,145.074,0,0,0,0,0,1,1
0yqcmfdOv3RuDXKaloCKxY,Sweet Child O' Mine - Live In Paris / 1992,Guns N' Roses,1999-01-01,445173,0.235,0.929,6,-3.644,1,0.0598,0.000654,0.00125,0.992,0.411,134.186,0,0,0,0,0,1,1
4RaWbMItxVbuUExNkFsITP,La Jeepeta,Nio Garcia,2020-01-02,204809,0.816,0.726,0,-5.334,1,0.267,0.48,1.41e-06,0.314,0.707,175.933,0,1,0,0,0,0,1
217bRMES4HVbPdUe8l8ECN,El Malo,Aventura,2009-06-09,238720,0.812,0.506,1,-10.729,1,0.0533,0.143,0.0,0.132,0.701,125.941,0,1,0,0,0,0,1
2SibYBeKjhlW7gv5Aqx0Nm,We Found Love (feat. Ashibah) - Nora En Pure & Passenger 10 Remix Edit,Nora En Pure,2019-02-22,242582,0.62,0.866,6,-5.97,0,0.0353,0.00482,0.018,0.34,0.0772,121.963,1,0,0,0,0,0,1
3n3b5WNEohHP7Ou4ndBo6b,Pray,Sam Smith,2018-03-29,221760,0.637,0.448,4,-7.968,0,0.0617,0.224,0.0,0.0887,0.224,87.919,0,0,0,0,1,0,1
23zJcKwLf5CeaKVbFhrWgF,A Palé,ROSALÍA,2019-11-07,143773,0.63,0.409,0,-8.83,0,0.0903,0.119,0.629,0.121,0.332,122.848,0,0,0,1,0,0,1
7HF88mJXq8DpotZohoW2mo,She's A Beauty - Remastered 1991,The Tubes,1983,240667,0.689,0.789,2,-8.565,1,0.0359,0.0684,0.000516,0.297,0.631,110.739,0,0,0,0,0,1,1
1gEK5unpcVyBc90uJRBtY6,Miracle,Julian Perretta,2016-01-21,161853,0.683,0.554,7,-7.643,0,0.0928,0.36,1.08e-06,0.214,0.359,123.895,0,1,0,0,0,0,1
1gZOnv0YjmFIM2oXVin9ZR,Ramblin' Gamblin' Man,Bob Seger,1969-04-01,145311,0.61,0.864,9,-3.77,1,0.0514,0.0207,0.0,0.0569,0.875,130.577,0,0,0,0,0,1,1
0RgCZbrfpNSRyNmnoym607,Daydreaming,Fletcher Reed,2020-01-10,173646,0.686,0.66,11,-8.458,1,0.0322,0.405,0.0892,0.108,0.322,96.975,0,0,1,0,0,0,1
5YXoB0KJFppgXyxWu6G8OM,I Get the Job Done,Big Daddy Kane,1989,330533,0.842,0.686,6,-11.672,0,0.138,0.0337,8.17e-06,0.0526,0.785,113.12,0,0,0,1,0,0,1
1HpIBHs03kKCxlrPthWXmL,Me Dediqué a Perderte,Alejandro Fernandez,2003-05-09,232893,0.647,0.451,8,-9.075,1,0.0748,0.487,2.45e-06,0.105,0.48,147.847,0,1,0,0,0,0,1
6ya6FdIQAAwH0b2GkKNFs4,Welcome to My Life - Acoustic,Simple Plan,2004-12-14,212788,0.606,0.413,11,-7.316,1,0.0292,0.184,0.0,0.127,0.563,83.062,0,1,0,0,0,0,1
5LkDB9lIuOGXVTk05JTHpN,I just need U. - Capital Kings Remix,TobyMac,2018-02-23,185652,0.618,0.804,5,-4.629,0,0.0341,0.0207,5.96e-05,0.121,0.335,137.94,1,0,0,0,0,0,1
7fvUMiyapMsRRxr07cU8Ef,Beautiful People (feat. Khalid) - Jack Wins Remix,Ed Sheeran,2019-07-11,163049,0.675,0.919,8,-5.385,1,0.127,0.0799,0.0,0.143,0.585,124.982,1,0,0,0,0,0,1
6CVDiifZ71s4IyqddtPKxq,Ты та...,Basta,2006,242667,0.662,0.854,0,-6.126,0,0.192,0.318,0.0,0.201,0.417,92.01,0,0,0,0,1,0,1
4b8hQaPTM7FhpOOAkKBj5A,Brioschi,Franco126,2019-01-25,219293,0.768,0.562,5,-7.79,0,0.215,0.472,0.0,0.102,0.737,92.013,0,0,0,1,0,0,1
5fbR5XxBRLGMue3QKtDgF3,The Village - 2015 Remaster,New Order,1983-05-02,277120,0.608,0.957,0,-7.095,1,0.0302,0.000884,0.291,0.164,0.96,131.575,0,0,0,0,0,1,1
40MV0X2yvmo1osmYAd4mwu,Promised Land,Victoria Kühne,2019-11-27,186658,0.581,0.604,6,-8.175,0,0.101,0.00414,0.0,0.11,0.15,167.845,1,0,0,0,0,0,1
5fTtU7f2nzmTE7fP5aCx7Z,Sharpness,Jamie Woon,2015-10-30,207133,0.853,0.576,6,-8.207,0,0.0585,0.282,0.108,0.1,0.671,98.002,0,0,0,1,0,0,1
6tS57D4PHqnkbIN2LSIJG2,Party Rock Anthem,LMFAO,2019-12-20,245800,0.657,0.81,1,-5.074,1,0.144,0.0474,0.0,0.171,0.474,129.856,0,0,1,0,0,0,1
0KtJ0y5Q2xS9UAjucbkcH2,Summer Song,The Cranberries,2019-04-26,214400,0.596,0.925,0,-4.882,1,0.055,0.0343,1.07e-05,0.175,0.616,137.919,0,0,0,0,0,1,1
453dGhtRLuvY2UHAiItW1U,Cicatrizes,Meno Tody,2019-12-26,175059,0.46,0.707,8,-7.674,0,0.257,0.221,0.0,0.0897,0.523,169.851,0,0,0,0,1,0,1
2jpcKcN8SZtp94IJpd7JzB,Unstoppable,Paperwhite,2016-05-10,199093,0.697,0.681,11,-6.833,0,0.0302,0.0385,0.00024,0.152,0.683,123.983,0,0,1,0,0,0,1
7w8SYlPLA9bqj7vRHvYNDz,Alive (with Offset & 2 Chainz),Lil Jon,2018-01-26,235897,0.811,0.726,2,-6.726,1,0.323,0.362,1.88e-06,0.121,0.57,150.061,0,0,0,0,1,0,1
5LIuqOmzAiP0RfnwyUPHCu,Duck & Run,C-Murder,1998-01-01,171707,0.633,0.719,2,-8.625,0,0.467,0.445,0.0,0.0462,0.719,91.906,0,0,0,0,1,0,1
